"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"prefer-const","eslint",3,"Recommended,BestPractices,JavaScript,TypeScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",560,18,560,21,"'key' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const"
"prefer-const","eslint",3,"Recommended,BestPractices,JavaScript,TypeScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",561,17,561,20,"'val' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const"
"@lwc/lwc/no-api-reassignments","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",758,9,758,36,"Invalid reassignment of public property ""selectedObject""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-api-reassignments.md"
"prefer-const","eslint",3,"Recommended,BestPractices,JavaScript,TypeScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",908,17,908,26,"'newFields' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const"
"@lwc/lwc/no-async-operation","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",1042,46,1044,16,"Restricted async operation ""setTimeout""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-async-operation.md"
"@lwc/lwc/no-async-operation","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",1268,37,1270,16,"Restricted async operation ""setTimeout""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-async-operation.md"
"@lwc/lwc/no-api-reassignments","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",1324,21,1324,60,"Invalid reassignment of public property ""selectedObject""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-api-reassignments.md"
"prefer-const","eslint",3,"Recommended,BestPractices,JavaScript,TypeScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",1353,13,1353,23,"'queryParts' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const"
"prefer-const","eslint",3,"Recommended,BestPractices,JavaScript,TypeScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",1357,21,1357,32,"'childFields' is never reassigned. Use 'const' instead.","https://eslint.org/docs/latest/rules/prefer-const"
"@lwc/lwc/no-api-reassignments","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",1405,9,1405,46,"Invalid reassignment of public property ""titleFormat""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-api-reassignments.md"
"@lwc/lwc/no-api-reassignments","eslint",3,"Recommended,LWC,BestPractices,JavaScript","force-app/main/default/lwc/docGenQueryBuilder/docGenQueryBuilder.js",1412,14,1412,63,"Invalid reassignment of public property ""titleFormat""","https://github.com/salesforce/eslint-plugin-lwc/blob/v3.3.0/docs/rules/no-api-reassignments.md"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",2,17,2,60,"Using the --slds namespace for --slds-g-color-neutral-base-1 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-1","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",7,12,7,51,"Using the --slds namespace for --slds-g-color-neutral-10 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-10","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",12,17,12,60,"Using the --slds namespace for --slds-g-color-neutral-base-2 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-2","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",25,16,25,22,"There's no replacement styling hook for the 1.1rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",31,16,31,23,"There's no replacement styling hook for the 0.85rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",32,12,32,19,"Consider replacing the #6b7280 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-neutral-base-50
2. --slds-g-color-on-disabled-1
3. --slds-g-color-on-disabled-2
4. --slds-g-color-palette-neutral-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",42,17,42,24,"Consider replacing the #f3f4f6 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-2
2. --slds-g-color-surface-3
3. --slds-g-color-surface-container-2
4. --slds-g-color-surface-1
5. --slds-g-color-surface-container-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",43,14,43,17,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",52,14,52,17,"Consider replacing the 8px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",52,18,52,21,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",53,20,53,23,"There's no replacement styling hook for the 6px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",54,16,54,23,"Consider replacing the 0.75rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-neg-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",56,12,56,19,"Consider replacing the #6b7280 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-neutral-base-50
2. --slds-g-color-on-disabled-1
3. --slds-g-color-on-disabled-2
4. --slds-g-color-palette-neutral-50.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",60,18,60,21,"There's no replacement styling hook for the 1.2 static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",64,12,64,51,"Using the --slds namespace for --slds-g-color-neutral-10 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-10","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",68,17,68,60,"Using the --slds namespace for --slds-g-color-neutral-base-1 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-1","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",69,12,69,19,"Consider replacing the #1d4ed8 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-accent-2
2. --slds-g-color-accent-container-2
3. --slds-g-color-brand-base-40
4. --slds-g-color-info-base-40
5. --slds-g-color-info-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",81,17,81,60,"Using the --slds namespace for --slds-g-color-neutral-base-1 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-1","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",83,14,83,17,"Consider replacing the 8px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",83,18,83,22,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",84,20,84,24,"There's no replacement styling hook for the 50px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",85,16,85,23,"There's no replacement styling hook for the 0.85rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",87,12,87,19,"Consider replacing the #4b5563 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-on-surface-1
2. --slds-g-color-neutral-base-40
3. --slds-g-color-neutral-base-30
4. --slds-g-color-palette-neutral-40
5. --slds-g-color-palette-neutral-30.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",93,17,93,60,"Using the --slds namespace for --slds-g-color-neutral-base-2 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-2","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",94,19,94,26,"Consider replacing the #d1d5db static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-border-1
2. --slds-g-color-border-inverse-1
3. --slds-g-color-disabled-container-2
4. --slds-g-color-disabled-container-1
5. --slds-g-color-info-container-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",98,17,98,56,"Using the --slds namespace for --slds-g-color-neutral-10 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-10","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",99,12,99,55,"Using the --slds namespace for --slds-g-color-neutral-base-1 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-1","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",100,19,100,58,"Using the --slds namespace for --slds-g-color-neutral-10 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-10","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",105,12,105,16,"There's no replacement styling hook for the 100% static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",106,14,106,17,"Consider replacing the 8px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",106,18,106,22,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",107,20,107,23,"There's no replacement styling hook for the 6px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",109,17,109,60,"Using the --slds namespace for --slds-g-color-neutral-base-1 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-1","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",110,16,110,22,"There's no replacement styling hook for the 0.9rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",117,17,117,60,"Using the --slds namespace for --slds-g-color-neutral-base-2 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-2","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",118,55,118,62,"Consider replacing the #d1d5db static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-border-1
2. --slds-g-color-border-inverse-1
3. --slds-g-color-disabled-container-2
4. --slds-g-color-disabled-container-1
5. --slds-g-color-info-container-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",132,14,132,17,"Consider replacing the 4px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",133,16,133,23,"There's no replacement styling hook for the 0.85rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",138,12,138,16,"There's no replacement styling hook for the 100% static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",140,12,140,55,"Using the --slds namespace for --slds-g-color-neutral-base-1 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-1","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",141,14,141,18,"Consider replacing the 12px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-3.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",141,19,141,23,"Consider replacing the 24px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-5.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",142,20,142,24,"There's no replacement styling hook for the 50px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",143,16,143,20,"Consider replacing the 1rem static value with an SLDS 2 styling hook that has a similar value: --slds-g-font-scale-2.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",159,17,159,24,"Consider replacing the #9ca3af static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-neutral-base-65
2. --slds-g-color-neutral-base-70
3. --slds-g-color-neutral-base-60
4. --slds-g-color-palette-neutral-65
5. --slds-g-color-palette-neutral-70.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",165,17,165,60,"Using the --slds namespace for --slds-g-color-neutral-base-1 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-1","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",167,14,167,17,"There's no replacement styling hook for the 6px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",167,18,167,22,"Consider replacing the 16px static value with an SLDS 2 styling hook that has a similar value: --slds-g-spacing-4.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",168,20,168,24,"There's no replacement styling hook for the 50px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",169,16,169,23,"There's no replacement styling hook for the 0.85rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-slds-namespace-for-custom-hooks","eslint",4,"Recommended,SLDS,BestPractices,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",175,17,175,60,"Using the --slds namespace for --slds-g-color-neutral-base-2 isn't supported. Create the custom styling hook in your namespace. Example: --myapp-g-color-neutral-base-2","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-slds-namespace-for-custom-hooks"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",176,19,176,26,"Consider replacing the #d1d5db static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-border-1
2. --slds-g-color-border-inverse-1
3. --slds-g-color-disabled-container-2
4. --slds-g-color-disabled-container-1
5. --slds-g-color-info-container-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",188,17,188,24,"Consider replacing the #fef2f2 static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-surface-2
2. --slds-g-color-surface-3
3. --slds-g-color-surface-container-2
4. --slds-g-color-surface-1
5. --slds-g-color-surface-container-1.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",189,54,189,61,"Consider replacing the #fecaca static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-error-base-90
2. --slds-g-color-error-container-1
3. --slds-g-color-error-base-80
4. --slds-g-color-error-container-2
5. --slds-g-color-palette-pink-90.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",190,12,190,19,"Consider replacing the #991b1b static value with an SLDS 2 styling hook that has a similar value: 
1. --slds-g-color-palette-red-30
2. --slds-g-color-palette-red-40
3. --slds-g-color-palette-hot-orange-30
4. --slds-g-color-palette-hot-orange-40.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",192,20,192,23,"There's no replacement styling hook for the 6px static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/no-hardcoded-values-slds2","eslint",4,"Recommended,SLDS,Design,CSS","force-app/main/default/lwc/docGenRunner/docGenRunner.css",194,16,194,22,"There's no replacement styling hook for the 0.9rem static value. Remove the static value.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#no-hardcoded-values-slds2"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",3,17,3,53,"The '--lwc-colorBackgroundAlt' design token is deprecated. Replace it with the SLDS 2 '
1. --slds-g-color-surface-1
2. --slds-g-color-surface-container-1' styling hook and set the fallback to '--lwc-colorBackgroundAlt'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",4,17,4,59,"The '--lwc-varSpacingVerticalXxxSmall' design token is deprecated. Replace it with 'calc(var(--slds-g-spacing-1) / 2)'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
"@salesforce-ux/slds/lwc-token-to-slds-hook","eslint",3,"Recommended,SLDS,ErrorProne,CSS","force-app/main/default/lwc/docGenSharing/docGenSharing.css",5,13,5,44,"The '--lwc-borderWidthThin' design token is deprecated. Replace it with the SLDS 2 '--slds-g-sizing-border-1' styling hook and set the fallback to '--lwc-borderWidthThin'. For more info, see Global Styling Hooks on lightningdesignsystem.com.","https://developer.salesforce.com/docs/platform/slds-linter/guide/reference-rules.html#lwc-token-to-slds-hook"
